"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","upregulated","downregulated"
"gene:ENSG00000223638",10.6372677705745,6.23930739987314,1.46848902269139,4.24879403486311,2.14924409991957e-05,0.0244478513129399,1074,187
"gene:ENSG00000185201",8.84112182990548,5.97146054335707,1.10612355443886,5.39854749444007,6.71825840543228e-08,0.000317583271922126,1074,187
"gene:ENSG00000257052",8.74145968119157,5.95159759488207,1.23012997600436,4.83818597300891,1.31029512580221e-06,0.00371639006531281,1074,187
"gene:ENSG00000090932",8.23883793005368,5.86898422210833,1.2929248992929,4.53930790977732,5.64391692098908e-06,0.0114341725450009,1074,187
"gene:ENSG00000151117",7.53742176686535,5.74339475228911,1.57511164342872,3.64634137284823,0.000266000553765502,0.123521133627644,1074,187
"gene:ENSG00000198915",6.43596514958623,5.50762108510157,1.28690440703458,4.27974374397613,1.87108622463941e-05,0.0230737472128034,1074,187
"gene:ENSG00000078898",6.31933809722307,5.48922626834309,1.74637099620728,3.1432188694524,0.0016710084348845,0.226673279489115,1074,187
"gene:ENSG00000228262",6.16003447666841,5.44672321959199,1.27089995309234,4.28572147346382,1.82147081594089e-05,0.0230737472128034,1074,187
"gene:ENSG00000266976",5.7539161476024,5.354867708197,1.57253770144201,3.40523963481869,0.000661060171577468,0.174074148072845,1074,187
"gene:ENSG00000310471",145.15073442106,5.26133251051517,1.29974018635905,4.04798787152507,5.16598226416044e-05,0.0447672024933834,1074,187
"gene:ENSG00000243836",5.36737954366986,5.25235218312841,1.5698271321265,3.34581564787553,0.000820409216712442,0.189181029378984,1074,187
"gene:ENSG00000126259",5.2179875365246,5.21339787683043,1.68519696645397,3.09364304624912,0.00197715212582411,0.233805065157411,1074,187
"gene:ENSG00000157601",5.14846543529416,5.19693307272224,1.49626251800422,3.47327625345727,0.000514145852455847,0.156803428098981,1074,187
"gene:ENSG00000214760",11.7043222275759,5.19684311303854,2.63087370855983,1.97532975305126,0.0482307388881171,0.471126829122576,1074,187
"gene:ENSG00000305983",5.15556207218268,5.194023689595,1.20718210266937,4.30260163575136,1.68804194556021e-05,0.0230737472128034,1074,187
"gene:ENSG00000288022",5.15918591271579,5.19197086109282,1.57296091267038,3.30076279662827,0.000964223650253703,0.1971780016331,1074,187
"gene:ENSG00000273333",16.7571286669244,5.18129868545641,1.40836667639228,3.67894155144951,0.000234203929699931,0.123521133627644,1074,187
"gene:ENSG00000179111",5.0788005447903,5.16766571071936,1.55071157921962,3.33244800643065,0.000860855541656639,0.192247913165599,1074,187
"gene:ENSG00000175920",5.00436224023648,5.14816028754608,1.27238738541433,4.04606360182492,5.20860868836742e-05,0.0447672024933834,1074,187
"gene:ENSG00000177025",4.93455145339246,5.12309672561181,1.37916728806665,3.71463039323786,0.000203500915948897,0.116848615860128,1074,187
"gene:ENSG00000111729",4.88922565831918,5.11660274738741,1.88283107635851,2.71750493798051,0.00657761738837543,0.346124233741173,1074,187
"gene:ENSG00000166105",4.84829671945436,5.10149041142196,1.24606212253919,4.09408994876296,4.23829763384848e-05,0.0400702785962815,1074,187
"gene:ENSG00000120659",4.85091387071166,5.09684220510006,1.30049742503454,3.91914824819026,8.88624465308723e-05,0.0663264623935561,1074,187
"gene:ENSG00000178163",4.77890982569758,5.0760555554728,1.28069311972964,3.96352215630266,7.38520058517277e-05,0.0566125524857447,1074,187
"gene:ENSG00000256008",4.63069535358127,5.0389098976984,1.4091033181565,3.57596908102572,0.000348932893803304,0.130745534910351,1074,187
"gene:ENSG00000255671",4.41058268947921,4.96299587005673,1.3182346027027,3.76488059096719,0.000166628691537952,0.102741077784585,1074,187
"gene:ENSG00000112218",4.36866040909951,4.94718319706089,1.06483752667856,4.64595121144174,3.38513006092601e-06,0.00825414221029945,1074,187
"gene:ENSG00000170091",4.26754619800571,4.91083308393823,1.58194824288544,3.1042944078758,0.00190733434290967,0.230203080714667,1074,187
"gene:ENSG00000085741",4.1763651335672,4.8941744715405,1.65183009613049,2.96288007041729,0.00304775290150336,0.270982493872539,1074,187
"gene:ENSG00000298829",4.12676074872061,4.87306572647986,1.88217508321182,2.58906079989342,0.00962381007675257,0.397901057152964,1074,187
"gene:ENSG00000235527",4.1335156268469,4.86325763293911,1.13182299505252,4.29683586055205,1.73253385178623e-05,0.0230737472128034,1074,187
"gene:ENSG00000222004",4.09761575323185,4.85986773833079,1.16476948408571,4.17238587096535,3.01426593312311e-05,0.0305334373789895,1074,187
"gene:ENSG00000089820",6.066140851674,4.83203998401853,1.81134693401066,2.66765018522403,0.00763837418146839,0.358687428657265,1074,187
"gene:ENSG00000162779",3.86312999343686,4.78080687720759,2.10884226521779,2.26702914488195,0.0233884453673289,0.470814230020457,1074,187
"gene:ENSG00000124466",3.84578349201895,4.76456705149367,1.35933904044674,3.50506158487717,0.000456501672538658,0.147133601570613,1074,187
"gene:ENSG00000203618",42.9185231754414,4.75102618390484,1.92884392883499,2.46314702443263,0.0137723427929201,0.429617069758122,1074,187
"gene:ENSG00000274139",3.7769921590938,4.74100157972952,1.18476190577038,4.0016492399346,6.29025004319581e-05,0.0524736358750479,1074,187
"gene:ENSG00000276160",3.71857482780805,4.72621997832118,2.10728030662669,2.24280555532114,0.0249093560891539,0.471126829122576,1074,187
"gene:ENSG00000044524",3.7107719808032,4.71987587395731,1.50563647394127,3.13480442035401,0.00171968722189365,0.226673279489115,1074,187
"gene:ENSG00000153902",32.4069309887075,4.71960289509532,2.02461857694268,2.3311071768502,0.0197477089590017,0.459809725070577,1074,187
"gene:ENSG00000204044",3.7040327146533,4.71321781325532,1.68294371008679,2.80057959455594,0.00510109259735449,0.330962256509091,1074,187
"gene:ENSG00000173110",915.593448660971,4.68793209664934,1.28947269653425,3.63554196164774,0.00027739683377473,0.123521133627644,1074,187
"gene:ENSG00000242173",3.6530417040614,4.68685443809492,1.36613952448778,3.43072896588084,0.000601961719885516,0.170836808593657,1074,187
"gene:ENSG00000307231",3.64481855720726,4.67931583919918,1.05404873082834,4.43937334426831,9.02211905936372e-06,0.0156390865207809,1074,187
"gene:ENSG00000105479",3.52901833850588,4.64730159896239,1.65780857725499,2.80327998221448,0.00505857338291215,0.330962256509091,1074,187
"gene:ENSG00000233403",3.42539862421744,4.59924334339942,1.68160465683354,2.73503247312587,0.00623741223843023,0.340859572974334,1074,187
"gene:ENSG00000229292",3.40994724570201,4.59919703878778,2.1084669929624,2.18129904529637,0.0291613049986237,0.471126829122576,1074,187
"gene:ENSG00000135362",3.34190248726527,4.57109827040613,1.51772958581744,3.01180020019453,0.00259703471042618,0.253998949971786,1074,187
"gene:ENSG00000309392",3.34845890201429,4.56618410577103,1.67196091950638,2.73103518897985,0.00631357300377802,0.340859572974334,1074,187
"gene:ENSG00000108405",3.33462726350118,4.56558126770067,2.10044914517756,2.17362142672334,0.0297335779086478,0.471126829122576,1074,187
"gene:ENSG00000188672",7.55000430797103,4.56386942004711,1.25077235575503,3.64884097337771,0.00026342610001076,0.123521133627644,1074,187
"gene:ENSG00000308074",3.32897827125774,4.55988793797429,1.38105377478527,3.3017453927044,0.000960852453257153,0.1971780016331,1074,187
"gene:ENSG00000296781",3.28219449210708,4.5326997183469,1.37598200987663,3.29415623591858,0.000987176117896563,0.1971780016331,1074,187
"gene:ENSG00000178965",3.28404226746287,4.52544123641963,1.3965020092291,3.24055476219313,0.00119297355421705,0.204416060162414,1074,187
"gene:ENSG00000300698",10.3098275640433,4.51577515162946,0.974129016460272,4.63570540998624,3.55722276977008e-06,0.00825414221029945,1074,187
"gene:ENSG00000100867",7.15146217007666,4.50780082623163,1.31742463841609,3.42167642443007,0.000622363327072545,0.173059716134888,1074,187
"gene:ENSG00000130822",91.6626075147862,4.48287141401188,2.04793759347224,2.18896875974197,0.028599110722557,0.471126829122576,1074,187
"gene:ENSG00000128340",3.1315064313415,4.47647631496193,1.85740574987967,2.41006915976864,0.0159494967810142,0.441882623327868,1074,187
"gene:ENSG00000287549",3.15463548220479,4.47174037690273,1.52043270156218,2.9410972102272,0.00327051879095462,0.281950530297404,1074,187
"gene:ENSG00000237623",3.13507271846843,4.46784621993382,1.50422785435863,2.97019245255155,0.00297613237587177,0.267974738339209,1074,187
"gene:ENSG00000272138",3.1015392770198,4.45702617895765,1.35791314192309,3.28226161258413,0.001029780166326,0.200637003860541,1074,187
"gene:ENSG00000255737",19.3780036037524,4.4482525118493,1.55599218806232,2.85878846049268,0.00425262267815909,0.308786036856179,1074,187
"gene:ENSG00000251388",3.05312237041903,4.44809791336487,1.83257500969493,2.42723920703543,0.015214220811176,0.440497853413181,1074,187
"gene:ENSG00000047365",3.09243156302992,4.44714354087516,1.36652111486478,3.25435406193135,0.00113650536640566,0.200637003860541,1074,187
"gene:ENSG00000225419",22.8376174655265,4.43907444208256,2.1711441858125,2.04457837074572,0.040896443692392,0.471126829122576,1074,187
"gene:ENSG00000262560",3.02184864692129,4.42351588380916,1.85785616167272,2.38097866512252,0.0172667119490708,0.447876198938989,1074,187
"gene:ENSG00000142182",3.02791721403513,4.41643537685816,1.51005416532263,2.92468672864762,0.00344803143194679,0.292803938635649,1074,187
"gene:ENSG00000259146",2.97149834920271,4.40531639384636,1.65523476270961,2.66144506694318,0.00778060357010087,0.363560558581171,1074,187
"gene:ENSG00000231156",2.90822955802596,4.35510603988896,1.37887362606182,3.15845191145436,0.00158609474750025,0.226673279489115,1074,187
"gene:ENSG00000227591",6.6095799721918,4.35487939528266,1.33623971888267,3.25905549262082,0.0011178380047192,0.200637003860541,1074,187
"gene:ENSG00000167774",2.84431820543665,4.34676420654332,1.65220305972351,2.63088981766608,0.00851616409345284,0.374486763073803,1074,187
"gene:ENSG00000233175",2.8502082366869,4.33551062277551,1.663106839791,2.60687438656698,0.00913728735912469,0.387385472895147,1074,187
"gene:ENSG00000285839",11.8347371764481,4.32828348498181,1.61942771426001,2.67272410300796,0.00752381013010275,0.356852553043653,1074,187
"gene:ENSG00000279493",2.78725811654369,4.2973120055648,1.52892540380902,2.81067473590201,0.00494377361750874,0.326853732199069,1074,187
"gene:ENSG00000244502",2.7673622200982,4.29615776244715,1.84968337624769,2.32264495513954,0.0201982335839247,0.463468559249217,1074,187
"gene:ENSG00000250222",2.73552707125249,4.28572842532939,1.83989696389453,2.32933066874448,0.0198415548607528,0.459809725070577,1074,187
"gene:ENSG00000169583",2.72618376355453,4.27920686461902,2.10138388850261,2.03637559421295,0.0417126542320686,0.471126829122576,1074,187
"gene:ENSG00000302611",2.71694635039494,4.27364824594016,1.47526042484667,2.89687717094718,0.0037689728750605,0.301381585313638,1074,187
"gene:ENSG00000169026",2.69138240535474,4.27187227831986,1.34186921019721,3.18352358475536,0.00145494260025732,0.218714537039902,1074,187
"gene:ENSG00000184908",2.7139093663006,4.26680233915676,2.11389814875288,2.01845218591728,0.0435441890686703,0.471126829122576,1074,187
"gene:ENSG00000285915",2.68721569138216,4.26472696846784,1.62616323224096,2.62257003719779,0.00872693288421284,0.379634965329645,1074,187
"gene:ENSG00000302623",2.68665421288255,4.25548982831738,1.35952565583144,3.13012837239536,0.00174729927523273,0.226673279489115,1074,187
"gene:ENSG00000282876",2.7070723542742,4.23979790746199,1.30194538924246,3.25650979103581,0.00112791040396716,0.200637003860541,1074,187
"gene:ENSG00000306142",2.64356450286657,4.23193724320803,1.85119399392245,2.28605821815631,0.0222508528902627,0.470814230020457,1074,187
"gene:ENSG00000197093",2.60608668178095,4.21478737098949,1.85775539463159,2.26875259421617,0.0232833752774056,0.470814230020457,1074,187
"gene:ENSG00000154025",2.5826176924224,4.19758882374455,2.11280932730699,1.98673338360109,0.0469519502798834,0.471126829122576,1074,187
"gene:ENSG00000299808",2.56994093087499,4.19675607794233,1.86837523978879,2.24620621627203,0.0246908022590265,0.471126829122576,1074,187
"gene:ENSG00000144230",2.56203688425478,4.18974699908213,1.45853813698948,2.87256595684912,0.0040715307854701,0.306606889491649,1074,187
"gene:ENSG00000166033",2.54801853817047,4.18260721159498,1.62597475950068,2.57236908946816,0.0101005146870362,0.40351049567706,1074,187
"gene:ENSG00000309217",2.54049934260063,4.17406336458934,2.10857332111046,1.97956756959777,0.0477521400866745,0.471126829122576,1074,187
"gene:ENSG00000285547",2.51699825212478,4.17105222217577,2.10527000199671,1.98124336461347,0.0475639882930237,0.471126829122576,1074,187
"gene:ENSG00000283654",2.51403332091716,4.1619511644038,2.0916604677456,1.9897833460942,0.0466148067644626,0.471126829122576,1074,187
"gene:ENSG00000125931",2.51629170899711,4.1523578159316,2.11690534353882,1.96152266732443,0.0498180834410247,0.471126829122576,1074,187
"gene:ENSG00000180861",2.4763821992487,4.14038660867595,1.70548366435,2.42769056967424,0.015195301429344,0.440497853413181,1074,187
"gene:ENSG00000242866",2.49800259552473,4.14018529619775,1.65002656981756,2.50916280496958,0.0121017693986207,0.417667558830243,1074,187
"gene:ENSG00000179564",2.42466080108838,4.12274882514439,1.58797023495777,2.59623809967322,0.00942507277519153,0.393195111791612,1074,187
"gene:ENSG00000170044",2.42751905578047,4.11906565889628,1.44241583239113,2.85567141347027,0.00429459336559896,0.309156222407318,1074,187
"gene:ENSG00000228521",2.46669752356558,4.11689085694602,1.47608992583175,2.78905152382652,0.00528626543191628,0.331153181490411,1074,187
"gene:ENSG00000237672",2.43594985594041,4.10917561669776,1.46985760245446,2.79562837232395,0.00517989255132415,0.330962256509091,1074,187
"gene:ENSG00000307275",2.44120678452022,4.10142595447501,1.31737012911566,3.11334367147695,0.00184980477936716,0.228210138813357,1074,187
"gene:ENSG00000204904",2.40318426599025,4.10091220543887,1.48810135917213,2.75580166644046,0.00585484869248522,0.340289084969177,1074,187
"gene:ENSG00000130653",7.56971086636456,4.09875886759586,1.34888228639576,3.0386334737539,0.00237653802023966,0.246006379080502,1074,187
"gene:ENSG00000267120",3.63128186637786,4.09445089013388,1.47369661209996,2.77835400890244,0.00546350583582369,0.333250357035413,1074,187
"gene:ENSG00000188649",2.38251728109287,4.09003028202669,1.86763177988995,2.18995538952957,0.0285274722974431,0.471126829122576,1074,187
"gene:ENSG00000309250",2.38517640381892,4.08524104525233,1.68817866189102,2.41991036699648,0.0155243331807957,0.441882623327868,1074,187
"gene:ENSG00000158859",2.35353930863822,4.07579251300711,1.61453004172067,2.52444513739947,0.0115881091059109,0.412958255905885,1074,187
"gene:ENSG00000162078",2.36337732918263,4.06836331223313,1.6447474101049,2.47354900043507,0.013377845720528,0.429226061279792,1074,187
"gene:ENSG00000171551",2.32777995513005,4.06054180230236,1.80233313014136,2.25293633812518,0.0242631632625152,0.471126829122576,1074,187
"gene:ENSG00000288874",2.34873630276489,4.04795510816846,1.68920299059348,2.39636984466045,0.0165583730763958,0.445046006012665,1074,187
"gene:ENSG00000289881",2.29439070911568,4.03215179738905,1.4930620237114,2.7005922951319,0.00692161293429489,0.347797890058327,1074,187
"gene:ENSG00000224251",2.29051816871272,4.02920846655408,1.6584065805847,2.42956613518351,0.0151169066742293,0.440497853413181,1074,187
"gene:ENSG00000290611",2.30446423197353,4.02857609511264,1.39828239934225,2.881089039673,0.0039630366813828,0.305444590744729,1074,187
"gene:ENSG00000310016",2.29531037807964,4.02308756469449,1.64723062476432,2.44233412383897,0.0145926339186627,0.436133694241338,1074,187
"gene:ENSG00000204055",2.28115040449287,4.01805597945023,1.49833191495603,2.68168617336577,0.0073252142201104,0.353115598338508,1074,187
"gene:ENSG00000250735",2.22336572506591,3.98215543453942,1.82537036597841,2.18156025142052,0.0291420031505582,0.471126829122576,1074,187
"gene:ENSG00000095752",12.1511143820322,3.98128273266214,1.22810464323212,3.24181066703259,0.00118772901095879,0.204416060162414,1074,187
"gene:ENSG00000163794",2.2085434072595,3.97185294261246,1.6637521774287,2.38728639787621,0.0169732628990501,0.445340106943346,1074,187
"gene:ENSG00000158517",2.21341915534865,3.96128103997918,1.48058616282677,2.67548160278373,0.00746219686241008,0.35617616657657,1074,187
"gene:ENSG00000249773",71.8670536109297,3.95912051725402,1.12396513137382,3.52245848802694,0.000427563996395366,0.144369019401926,1074,187
"gene:ENSG00000302786",2.1951714275552,3.9559122616871,1.65593498007998,2.38892970392837,0.0168975351603799,0.445046006012665,1074,187
"gene:ENSG00000150750",2.18450434588282,3.95583560893299,1.66858501461186,2.37077258532925,0.0177509493057674,0.449085330391923,1074,187
"gene:ENSG00000136244",2.1755126094632,3.95386866271254,1.8380861914502,2.15107903051763,0.031469962322529,0.471126829122576,1074,187
"gene:ENSG00000167800",2.1756196303298,3.95241118141206,1.85065349910945,2.1356840615026,0.032705174404698,0.471126829122576,1074,187
"gene:ENSG00000175336",2.14432822617383,3.93266910731326,1.82396755625115,2.15610694051828,0.0310753156851524,0.471126829122576,1074,187
"gene:ENSG00000182264",2.1355963867718,3.9297194528763,1.85822812070077,2.11476697026538,0.0344498132932607,0.471126829122576,1074,187
"gene:ENSG00000290722",2.10354162438033,3.90314846798928,1.95086383965813,2.00072828694865,0.0454216793168124,0.471126829122576,1074,187
"gene:ENSG00000137251",2.08577485620241,3.9009795665425,1.82282750615418,2.14007060644637,0.0323490611078244,0.471126829122576,1074,187
"gene:ENSG00000300059",2.09745868547379,3.89820226433468,1.82886671631955,2.13148515938849,0.0330491937804243,0.471126829122576,1074,187
"gene:ENSG00000293391",2.14082540410898,3.8956844921882,1.19169797972385,3.2690199685418,0.00107920684983538,0.200637003860541,1074,187
"gene:ENSG00000294115",2.10904616541943,3.89349704333247,1.87308372182741,2.0786561742867,0.0376489638439594,0.471126829122576,1074,187
"gene:ENSG00000267308",2.09083306010711,3.88446564858083,1.62547986498661,2.38973470681091,0.0168605469050437,0.445046006012665,1074,187
"gene:ENSG00000187323",2.09258070817165,3.88426582975527,1.4850080694389,2.61565301205597,0.00890570087122718,0.383901128238345,1074,187
"gene:ENSG00000205611",2.05769526215972,3.87259522915217,1.64042674201715,2.36072427372785,0.0182392859776983,0.451434674421642,1074,187
"gene:ENSG00000188451",2.04810331376971,3.86946742528101,1.41909407914812,2.72671663009392,0.00639679476165169,0.341933973934603,1074,187
"gene:ENSG00000289086",2.06487866864293,3.86635873843672,1.23114208820986,3.14046508153953,0.00168679814732572,0.226673279489115,1074,187
"gene:ENSG00000227382",2.05473889679953,3.865039895708,1.21348997777828,3.18506124194311,0.00144723377591396,0.218714537039902,1074,187
"gene:ENSG00000227496",2.04080054150472,3.86176783564959,1.65353893686669,2.33545624451233,0.0195195991458373,0.459809725070577,1074,187
"gene:ENSG00000232283",2.03228217293612,3.85468176404976,1.60817863030359,2.39692388110024,0.0165333579405443,0.445046006012665,1074,187
"gene:ENSG00000279859",2.02176953608389,3.84108020624828,1.34704266144684,2.85149113400954,0.00435146997563575,0.310691861691295,1074,187
"gene:ENSG00000101197",3.03019053853132,3.82603907525625,1.58377499573237,2.41577186504768,0.0157018958171687,0.441882623327868,1074,187
"gene:ENSG00000105255",2.00039540355973,3.82584239270667,1.85656644434187,2.06070857542773,0.0393308510302241,0.471126829122576,1074,187
"gene:ENSG00000226074",1.96844408608783,3.81262010008183,1.67097070109347,2.28167980299527,0.0225082513442287,0.470814230020457,1074,187
"gene:ENSG00000288840",1.96556201153556,3.80489006695641,1.48419332703145,2.56360812143429,0.0103590430694118,0.405390751778837,1074,187
"gene:ENSG00000185614",1.94858628994466,3.78352168296055,1.84407286134257,2.05172027758489,0.0401968549200174,0.471126829122576,1074,187
"gene:ENSG00000214491",5.9316557070958,3.7818483597463,1.2065263637125,3.13449293234629,0.00172151400829796,0.226673279489115,1074,187
"gene:ENSG00000251127",1.92898294219972,3.77270531070832,1.62249813865307,2.32524476967368,0.020058875688203,0.461315143297366,1074,187
"gene:ENSG00000177455",1.92997862372766,3.76976309473855,1.8954492873657,1.98884935612168,0.0467178331045536,0.471126829122576,1074,187
"gene:ENSG00000164694",1.89697735558824,3.76441846983583,1.81785539567167,2.07080193441071,0.0383773093947114,0.471126829122576,1074,187
"gene:ENSG00000294304",2.91612717452069,3.7573174093737,1.30907261388937,2.87021313371638,0.00410195207197204,0.306606889491649,1074,187
"gene:ENSG00000290885",1.91261826998715,3.75216958021298,1.19342585685508,3.14403241614081,0.00166636979535532,0.226673279489115,1074,187
"gene:ENSG00000287477",1.88460334744745,3.74810132607485,1.64411105399157,2.27971298956674,0.0226247163981521,0.470814230020457,1074,187
"gene:ENSG00000119919",1.89073107090033,3.74354758009765,1.64998598897215,2.26883598110411,0.023278302005444,0.470814230020457,1074,187
"gene:ENSG00000290955",1.90261614280972,3.74200815268675,1.65351424755312,2.2630637493594,0.0236317597911925,0.470814230020457,1074,187
"gene:ENSG00000307694",2.86084478006302,3.74110007236697,1.61492760143629,2.3165744823729,0.0205269227488124,0.464711936874561,1074,187
"gene:ENSG00000253736",4.3670336922547,3.73851147775461,1.05572985491301,3.54116297872683,0.000398367424965205,0.140226975422496,1074,187
"gene:ENSG00000302957",1.87673439747106,3.73758514030214,1.838444022991,2.03301547045277,0.0420509600440256,0.471126829122576,1074,187
"gene:ENSG00000110446",1.88091972929506,3.72812238077141,1.69689177105923,2.19703014909681,0.0280182930706691,0.471126829122576,1074,187
"gene:ENSG00000300642",1.86185106441653,3.72121175857992,1.39149517382478,2.6742541609767,0.00748956658511922,0.356420431298216,1074,187
"gene:ENSG00000004809",1.83284007835631,3.7034523372341,1.84985023706322,2.00202819830086,0.0452816988661883,0.471126829122576,1074,187
"gene:ENSG00000302281",1.83723148265683,3.70180745306508,1.84971031784194,2.00129037361049,0.0453611065404288,0.471126829122576,1074,187
"gene:ENSG00000224549",1.85429200927141,3.69315213534397,1.27961467558482,2.88614393520932,0.00389993755792556,0.303024728144941,1074,187
"gene:ENSG00000290093",1.81504699169527,3.66688582127109,1.56165915246079,2.34807052197849,0.0188709479737442,0.45629726971808,1074,187
"gene:ENSG00000122711",17.7091131817698,3.657845901696,1.09300907654446,3.34658328113822,0.000818140996296867,0.189181029378984,1074,187
"gene:ENSG00000285696",1.77664098050989,3.65494939535542,1.84061349254409,1.98572346131374,0.047064038446448,0.471126829122576,1074,187
"gene:ENSG00000167601",1.77214196222057,3.6527950461324,1.62702419316773,2.24507727756685,0.024763172031557,0.471126829122576,1074,187
"gene:ENSG00000296752",1.78375274460664,3.65230277984088,1.63179520214469,2.2382114955606,0.0252072663632884,0.471126829122576,1074,187
"gene:ENSG00000223855",1.75399673700966,3.64898087951355,1.43074650631148,2.55040348756173,0.0107598310811902,0.405390751778837,1074,187
"gene:ENSG00000145040",4.12062400530253,3.6456971610198,1.37231746029181,2.65659897691936,0.00789332764402892,0.364910313736052,1074,187
"gene:ENSG00000279330",1.7573717313273,3.64217617794524,1.1526116802078,3.15993342813305,0.00157805191010217,0.226673279489115,1074,187
"gene:ENSG00000187140",1.76278196262842,3.63977075420188,1.34337280216984,2.70942715850943,0.00673995030133225,0.347607496006872,1074,187
"gene:ENSG00000287886",1.73676977589788,3.63380169877397,1.80974322207612,2.00791010263065,0.0446528454370305,0.471126829122576,1074,187
"gene:ENSG00000254387",1.77392769214526,3.63127349658709,1.24104437877928,2.92598198636448,0.0034337081891591,0.292463259366726,1074,187
"gene:ENSG00000287774",5.52116478359171,3.62978257478704,1.1134919099622,3.2598194403678,0.0011148316088514,0.200637003860541,1074,187
"gene:ENSG00000288731",2.64396145898708,3.62167330865362,1.34332993737603,2.69604153669646,0.00701689162323716,0.349845730050109,1074,187
"gene:ENSG00000279917",1.76413736865006,3.60979456012084,1.23766667424383,2.91661287747469,0.00353854659031646,0.294298969458244,1074,187
"gene:ENSG00000141433",13.4911141154507,3.60144776193184,0.981264136035008,3.67021236145877,0.000242349044180188,0.123521133627644,1074,187
"gene:ENSG00000102032",14.2033499539911,3.59915429313414,1.2912368743207,2.7873695095856,0.00531378501353995,0.331153181490411,1074,187
"gene:ENSG00000272076",1.68433149008838,3.59442549087724,1.36785705953757,2.6277785868155,0.00859444357798574,0.375377732015654,1074,187
"gene:ENSG00000142513",3.89220583755454,3.59135736026418,1.58614703529496,2.26420204454522,0.0235616909016116,0.470814230020457,1074,187
"gene:ENSG00000290688",2.58469572996089,3.59060192391502,1.16841353679322,3.07305744999295,0.00211877693487216,0.241276702782052,1074,187
"gene:ENSG00000289450",3.8425364683362,3.59043817629463,1.16993547668133,3.0689198232362,0.00214834239266983,0.241799346362279,1074,187
"gene:ENSG00000297398",1.66167370439266,3.58889484406956,1.4731223394768,2.43625036963612,0.0148404087017317,0.438000532785866,1074,187
"gene:ENSG00000300040",1.70550008054029,3.58343108821737,1.66385243306826,2.1536952538569,0.0312640785987533,0.471126829122576,1074,187
"gene:ENSG00000288909",1.6750241754852,3.57938341523793,1.5365297427982,2.32952432715,0.0198313057778267,0.459809725070577,1074,187
"gene:ENSG00000280157",1.71094107567888,3.57923491212247,1.23839968528485,2.89020980435666,0.00384984794297545,0.301881000774371,1074,187
"gene:ENSG00000197245",3.92705514607077,3.57427279917541,1.11695332498854,3.20001983897769,0.00137418128308906,0.215336484708592,1074,187
"gene:ENSG00000264968",1.64756389266274,3.57245010398133,1.44061208838766,2.47981405457983,0.0131450913115322,0.428167496064114,1074,187
"gene:ENSG00000280387",1.69655535550801,3.57123273777289,1.45378416099782,2.45650821736958,0.0140294593540754,0.43200884444578,1074,187
"gene:ENSG00000288718",8.2123227139711,3.5542256335146,0.9408621213802,3.77762644785903,0.00015833012211006,0.0997937167423918,1074,187
"gene:ENSG00000162591",3.80405090303546,3.55041621719732,1.50874879655996,2.35321892238953,0.0186116728670288,0.456011224347064,1074,187
"gene:ENSG00000102349",1.65376294255788,3.54928958079783,1.61395170104957,2.19912998542006,0.0278686809564563,0.471126829122576,1074,187
